GKZ,Gebietsname,"Wahl-
berechtigte",Stimmen,Unnamed: 4,Unnamed: 5,Dr. Michael Brunner,%,Gerald Grosz,%.1,Dr. Walter Rosenkranz,%.2,Heinrich Staudinger,%.3,Dr. Alexander Van der Bellen,%.4,Dr. Tassilo Wallentin,%.5,Dr. Dominik Wlazny,%.6
,,,Abgegeb.,Ungültige,Gültige,,,,,,,,,,,,,,
G10713,Neusiedl am See,6310.0,3451,63,3388,62.0,1.829988193624557,162.0,4.781582054309327,501.0,14.787485242030696,35.0,1.0330578512396695,1924.0,56.78866587957497,341.0,10.064935064935066,363.0,10.714285714285714
G10714,Nickelsdorf,1242.0,789,25,764,13.0,1.7015706806282722,48.0,6.282722513089005,129.0,16.8848167539267,8.0,1.0471204188481675,403.0,52.74869109947644,93.0,12.172774869109947,70.0,9.162303664921465
G10715,Pama,838.0,564,23,541,10.0,1.8484288354898337,21.0,3.8817005545286505,85.0,15.711645101663585,3.0,0.5545286506469501,312.0,57.67097966728281,60.0,11.090573012939002,50.0,9.242144177449168
G10716,Pamhagen,1330.0,769,35,734,11.0,1.4986376021798364,61.0,8.310626702997276,134.0,18.256130790190735,7.0,0.9536784741144414,319.0,43.46049046321526,103.0,14.032697547683922,99.0,13.487738419618529
G10717,Parndorf,3414.0,1764,36,1728,26.0,1.5046296296296295,171.0,9.895833333333332,434.0,25.115740740740737,12.0,0.6944444444444444,704.0,40.74074074074074,211.0,12.210648148148149,170.0,9.837962962962964
G10718,Podersdorf am See,1759.0,1105,34,1071,21.0,1.9607843137254901,54.0,5.042016806722689,135.0,12.605042016806722,2.0,0.18674136321195145,629.0,58.730158730158735,124.0,11.57796451914099,106.0,9.897292250233427
G10719,Sankt Andrä am Zicksee,1123.0,775,18,757,13.0,1.7173051519154559,39.0,5.151915455746367,149.0,19.682959048877148,5.0,0.6605019815059445,345.0,45.574636723910174,107.0,14.134742404227213,99.0,13.0779392338177
G10720,Tadten,980.0,641,20,621,6.0,0.966183574879227,29.0,4.669887278582931,79.0,12.721417069243158,2.0,0.322061191626409,356.0,57.326892109500804,97.0,15.619967793880837,52.0,8.373590982286634
G10721,Wallern im Burgenland,1400.0,932,56,876,8.0,0.91324200913242,43.0,4.908675799086757,216.0,24.65753424657534,8.0,0.91324200913242,426.0,48.63013698630137,102.0,11.643835616438356,73.0,8.333333333333332
G10722,Weiden am See,1996.0,1301,29,1272,16.0,1.257861635220126,63.0,4.952830188679245,236.0,18.553459119496853,11.0,0.8647798742138365,659.0,51.808176100628934,199.0,15.644654088050313,88.0,6.918238993710692
G10723,Winden am See,1107.0,685,23,662,9.0,1.3595166163141994,51.0,7.7039274924471295,117.0,17.673716012084594,11.0,1.6616314199395772,324.0,48.94259818731118,74.0,11.178247734138973,76.0,11.48036253776435
G10724,Zurndorf,1682.0,1082,35,1047,14.0,1.3371537726838587,90.0,8.595988538681947,201.0,19.197707736389685,15.0,1.4326647564469914,480.0,45.845272206303726,152.0,14.51766953199618,95.0,9.073543457497612
G10725,Neudorf,578.0,353,6,347,9.0,2.5936599423631126,34.0,9.798270893371757,56.0,16.138328530259365,5.0,1.440922190201729,173.0,49.85590778097983,47.0,13.544668587896252,23.0,6.628242074927954
G10726,Potzneusiedl,438.0,299,12,287,12.0,4.181184668989547,29.0,10.104529616724738,67.0,23.34494773519164,3.0,1.0452961672473868,122.0,42.508710801393725,25.0,8.710801393728223,29.0,10.104529616724738
G10727,Edelstal,478.0,309,12,297,3.0,1.0101010101010102,19.0,6.397306397306397,54.0,18.181818181818183,3.0,1.0101010101010102,160.0,53.87205387205387,36.0,12.121212121212121,22.0,7.4074074074074066
G10799,Wahlkarten - Neusiedl am See,0.0,3946,82,3864,61.0,1.5786749482401656,166.0,4.296066252587992,535.0,13.84575569358178,42.0,1.0869565217391304,2231.0,57.738095238095234,399.0,10.326086956521738,430.0,11.128364389233955
G10800,Oberpullendorf,30526.0,22264,853,21411,319.0,1.4898883751342766,1236.0,5.772733641586101,3270.0,15.272523469244781,190.0,0.8873943300172809,11803.0,55.125869879968235,2686.0,12.544953528560084,1907.0,8.906636775489234
G10801,Deutschkreutz,2546.0,1589,45,1544,24.0,1.5544041450777202,91.0,5.89378238341969,241.0,15.60880829015544,14.0,0.9067357512953367,779.0,50.45336787564767,224.0,14.507772020725387,171.0,11.075129533678757
G10802,Draßmarkt,1114.0,740,34,706,9.0,1.2747875354107647,23.0,3.2577903682719547,82.0,11.614730878186968,10.0,1.41643059490085,442.0,62.606232294617556,86.0,12.181303116147308,54.0,7.64872521246459
G10803,Frankenau-Unterpullendorf,889.0,602,21,581,12.0,2.0654044750430294,38.0,6.540447504302927,78.0,13.425129087779691,5.0,0.8605851979345954,313.0,53.87263339070568,92.0,15.834767641996558,43.0,7.401032702237521
G10804,Großwarasdorf,1110.0,753,21,732,10.0,1.366120218579235,51.0,6.967213114754098,108.0,14.754098360655737,5.0,0.6830601092896175,417.0,56.9672131147541,97.0,13.25136612021858,44.0,6.0109289617486334
G10805,Horitschon,1443.0,916,36,880,7.0,0.7954545454545454,47.0,5.340909090909091,148.0,16.818181818181817,5.0,0.5681818181818182,470.0,53.40909090909091,120.0,13.636363636363635,83.0,9.431818181818182
G10806,Kaisersdorf,484.0,334,8,326,5.0,1.5337423312883436,29.0,8.895705521472392,66.0,20.245398773006134,7.0,2.147239263803681,164.0,50.306748466257666,33.0,10.122699386503067,22.0,6.748466257668712
G10807,Kobersdorf,1579.0,1091,39,1052,20.0,1.9011406844106464,72.0,6.844106463878327,165.0,15.684410646387834,13.0,1.2357414448669202,558.0,53.041825095057035,129.0,12.262357414448669,95.0,9.03041825095057
G10808,Lackenbach,930.0,523,13,510,5.0,0.9803921568627451,29.0,5.686274509803922,64.0,12.549019607843137,9.0,1.7647058823529411,287.0,56.27450980392157,56.0,10.980392156862745,60.0,11.76470588235294
G10809,Lockenhaus,1649.0,1016,47,969,23.0,2.3735810113519094,89.0,9.184726522187821,189.0,19.5046439628483,8.0,0.8255933952528379,489.0,50.464396284829725,98.0,10.113519091847266,73.0,7.533539731682147
G10810,Lutzmannsburg,653.0,434,29,405,4.0,0.9876543209876543,25.0,6.172839506172839,68.0,16.790123456790123,8.0,1.9753086419753085,214.0,52.8395061728395,57.0,14.074074074074074,29.0,7.160493827160494
G10811,Mannersdorf an der Rabnitz,1417.0,1021,39,982,17.0,1.7311608961303464,54.0,5.4989816700611,182.0,18.533604887983707,12.0,1.2219959266802443,493.0,50.20366598778004,121.0,12.321792260692463,103.0,10.488798370672098
G10812,Markt Sankt Martin,1006.0,688,27,661,15.0,2.26928895612708,43.0,6.505295007564296,95.0,14.37216338880484,3.0,0.45385779122541603,378.0,57.186081694402425,68.0,10.287443267776098,59.0,8.925869894099849
G10813,Neckenmarkt,1380.0,955,55,900,10.0,1.1111111111111112,43.0,4.777777777777778,141.0,15.666666666666668,9.0,1.0,527.0,58.55555555555556,101.0,11.222222222222221,69.0,7.666666666666666
G10814,Neutal,901.0,637,35,602,9.0,1.495016611295681,50.0,8.305647840531561,94.0,15.614617940199334,4.0,0.6644518272425249,301.0,50.0,87.0,14.451827242524917,57.0,9.46843853820598
G10815,Nikitsch,1155.0,738,23,715,7.0,0.9790209790209791,31.0,4.335664335664335,83.0,11.608391608391608,5.0,0.6993006993006993,434.0,60.69930069930069,102.0,14.265734265734265,53.0,7.4125874125874125
G10816,Oberpullendorf,2560.0,1376,47,1329,28.0,2.1068472535741156,71.0,5.342362678705794,210.0,15.80135440180587,3.0,0.2257336343115124,682.0,51.316779533483825,194.0,14.597441685477802,141.0,10.609480812641085
G10817,Pilgersdorf,1352.0,906,36,870,9.0,1.0344827586206897,43.0,4.942528735632184,155.0,17.81609195402299,5.0,0.5747126436781609,490.0,56.32183908045977,108.0,12.413793103448276,60.0,6.896551724137931
G10818,Piringsdorf,701.0,471,27,444,9.0,2.027027027027027,26.0,5.8558558558558556,43.0,9.684684684684685,3.0,0.6756756756756757,274.0,61.711711711711715,51.0,11.486486486486488,38.0,8.558558558558559
G10819,Raiding,758.0,370,12,358,3.0,0.8379888268156425,18.0,5.027932960893855,44.0,12.290502793296088,6.0,1.675977653631285,215.0,60.05586592178771,41.0,11.452513966480447,31.0,8.659217877094973
G10820,Ritzing,764.0,487,21,466,6.0,1.2875536480686696,20.0,4.291845493562231,79.0,16.95278969957082,5.0,1.0729613733905579,228.0,48.927038626609445,75.0,16.09442060085837,53.0,11.373390557939913
G10821,Steinberg-Dörfl,1064.0,692,16,676,8.0,1.183431952662722,42.0,6.21301775147929,114.0,16.86390532544379,4.0,0.591715976331361,368.0,54.437869822485204,81.0,11.982248520710058,59.0,8.727810650887575
G10822,Stoob,1106.0,736,31,705,11.0,1.5602836879432624,33.0,4.680851063829787,70.0,9.929078014184398,7.0,0.9929078014184398,403.0,57.16312056737589,104.0,14.75177304964539,77.0,10.921985815602838
G10823,Weppersdorf,1525.0,985,51,934,9.0,0.9635974304068522,69.0,7.387580299785867,179.0,19.16488222698073,3.0,0.32119914346895073,458.0,49.03640256959314,125.0,13.383297644539615,91.0,9.74304068522484
G10824,Lackendorf,479.0,290,10,280,2.0,0.7142857142857143,24.0,8.571428571428571,45.0,16.071428571428573,3.0,1.0714285714285714,154.0,55.00000000000001,31.0,11.071428571428571,21.0,7.5
G10825,Unterfrauenhaid,522.0,319,21,298,9.0,3.0201342281879198,22.0,7.38255033557047,50.0,16.778523489932887,1.0,0.33557046979865773,164.0,55.033557046979865,34.0,11.409395973154362,18.0,6.0402684563758395
G10826,Unterrabnitz-Schwendgraben,523.0,358,24,334,7.0,2.095808383233533,13.0,3.8922155688622757,55.0,16.46706586826347,2.0,0.5988023952095809,192.0,57.48502994011976,31.0,9.281437125748502,34.0,10.179640718562874
G10827,Weingraben,269.0,208,5,203,5.0,2.4630541871921183,6.0,2.955665024630542,28.0,13.793103448275861,2.0,0.9852216748768473,126.0,62.06896551724138,26.0,12.807881773399016,10.0,4.926108374384237
G10828,Oberloisdorf,647.0,433,19,414,3.0,0.7246376811594203,19.0,4.5893719806763285,80.0,19.32367149758454,9.0,2.1739130434782608,226.0,54.589371980676326,43.0,10.38647342995169,34.0,8.212560386473431
G10899,Wahlkarten - Oberpullendorf,0.0,2596,61,2535,33.0,1.301775147928994,115.0,4.536489151873767,314.0,12.386587771203155,20.0,0.7889546351084813,1557.0,61.42011834319526,271.0,10.690335305719922,225.0,8.875739644970414
G10900,Oberwart,43200.0,29692,1064,28628,473.0,1.652228587396954,1958.0,6.839457873410646,5704.0,19.924549392203435,291.0,1.0164873550370266,14487.0,50.60430347911136,3298.0,11.520190023752969,2417.0,8.442783289087606
G10901,Bad Tatzmannsdorf,1252.0,755,16,739,13.0,1.7591339648173208,34.0,4.600811907983761,113.0,15.290933694181327,11.0,1.4884979702300407,402.0,54.397834912043294,105.0,14.208389715832206,61.0,8.254397834912043
G10902,Bernstein,1759.0,1145,67,1078,12.0,1.1131725417439702,62.0,5.75139146567718,209.0,19.387755102040817,11.0,1.0204081632653061,575.0,53.33951762523191,139.0,12.894248608534323,70.0,6.493506493506493
G10903,Deutsch Schützen-Eisenberg,917.0,622,20,602,3.0,0.4983388704318937,29.0,4.817275747508306,126.0,20.930232558139537,3.0,0.4983388704318937,321.0,53.32225913621262,78.0,12.956810631229235,42.0,6.976744186046512
G10904,Grafenschachen,1027.0,720,65,655,14.0,2.1374045801526718,51.0,7.786259541984733,178.0,27.175572519083968,6.0,0.9160305343511451,291.0,44.42748091603053,72.0,10.992366412213741,43.0,6.564885496183207
G10905,Großpetersdorf,2861.0,1682,46,1636,28.0,1.7114914425427872,102.0,6.234718826405868,287.0,17.542787286063568,19.0,1.1613691931540342,865.0,52.87286063569682,184.0,11.246943765281173,151.0,9.229828850855744
G10906,Hannersdorf,616.0,388,16,372,12.0,3.225806451612903,30.0,8.064516129032258,51.0,13.709677419354838,1.0,0.2688172043010753,203.0,54.56989247311827,50.0,13.440860215053762,25.0,6.720430107526881
G10907,Kemeten,1238.0,760,22,738,13.0,1.7615176151761516,41.0,5.555555555555555,209.0,28.319783197831978,12.0,1.6260162601626018,314.0,42.54742547425474,81.0,10.975609756097562,68.0,9.214092140921409
G10908,Kohfidisch,1204.0,729,38,691,20.0,2.894356005788712,61.0,8.827785817655572,133.0,19.247467438494937,8.0,1.1577424023154848,310.0,44.862518089725036,112.0,16.208393632416787,47.0,6.801736613603474
G10909,Litzelsdorf,954.0,639,19,620,8.0,1.2903225806451613,34.0,5.483870967741936,184.0,29.677419354838708,4.0,0.6451612903225806,261.0,42.096774193548384,81.0,13.064516129032258,48.0,7.741935483870968
G10910,Loipersdorf-Kitzladen,1085.0,765,28,737,15.0,2.03527815468114,89.0,12.075983717774763,169.0,22.930800542740844,4.0,0.5427408412483039,344.0,46.675712347354136,59.0,8.005427408412483,57.0,7.734056987788331
G10911,Mariasdorf,982.0,642,29,613,12.0,1.957585644371941,56.0,9.135399673735726,159.0,25.938009787928223,10.0,1.631321370309951,259.0,42.25122349102774,71.0,11.582381729200652,46.0,7.504078303425775
G10912,Markt Allhau,1540.0,1057,27,1030,23.0,2.233009708737864,73.0,7.087378640776699,208.0,20.19417475728155,13.0,1.262135922330097,512.0,49.70873786407767,112.0,10.87378640776699,89.0,8.640776699029127
G10913,Markt Neuhodis,547.0,350,15,335,2.0,0.5970149253731344,17.0,5.074626865671641,69.0,20.597014925373134,1.0,0.2985074626865672,179.0,53.43283582089552,47.0,14.029850746268657,20.0,5.970149253731343
G10914,Mischendorf,1292.0,784,35,749,8.0,1.0680907877169559,47.0,6.275033377837117,124.0,16.555407209612817,6.0,0.801068090787717,405.0,54.0720961281709,108.0,14.419225634178906,51.0,6.809078771695594
G10915,Oberdorf im Burgenland,836.0,535,23,512,9.0,1.7578125,52.0,10.15625,110.0,21.484375,7.0,1.3671875,230.0,44.921875,50.0,9.765625,54.0,10.546875
G10916,Oberschützen,1879.0,1189,34,1155,18.0,1.5584415584415585,77.0,6.666666666666667,223.0,19.307359307359306,23.0,1.9913419913419914,624.0,54.02597402597402,109.0,9.437229437229437,81.0,7.012987012987012
G10917,Oberwart,5697.0,2961,81,2880,43.0,1.4930555555555556,197.0,6.840277777777779,554.0,19.23611111111111,29.0,1.0069444444444444,1494.0,51.87500000000001,327.0,11.354166666666666,236.0,8.194444444444445
G10918,Pinkafeld,4475.0,2538,82,2456,36.0,1.4657980456026058,184.0,7.491856677524431,549.0,22.35342019543974,26.0,1.0586319218241043,1176.0,47.88273615635179,249.0,10.13843648208469,236.0,9.609120521172638
G10919,Rechnitz,2417.0,1358,59,1299,29.0,2.232486528098537,114.0,8.775981524249422,306.0,23.556581986143186,10.0,0.7698229407236336,566.0,43.57197844495766,167.0,12.85604311008468,107.0,8.237105465742879
G10920,Riedlingsdorf,1321.0,830,35,795,19.0,2.3899371069182394,73.0,9.182389937106917,194.0,24.40251572327044,2.0,0.25157232704402516,358.0,45.0314465408805,57.0,7.169811320754717,92.0,11.572327044025158
G10921,Rotenturm an der Pinka,1162.0,774,39,735,10.0,1.3605442176870748,40.0,5.442176870748299,103.0,14.013605442176871,3.0,0.40816326530612246,408.0,55.51020408163265,113.0,15.374149659863946,58.0,7.891156462585033
G10922,Schachendorf,538.0,329,10,319,8.0,2.507836990595611,18.0,5.6426332288401255,47.0,14.733542319749215,3.0,0.9404388714733543,148.0,46.39498432601881,60.0,18.808777429467085,35.0,10.9717868338558
G10923,Stadtschlaining,1610.0,995,34,961,23.0,2.3933402705515086,60.0,6.243496357960457,188.0,19.562955254942768,7.0,0.72840790842872,475.0,49.42767950052029,148.0,15.400624349635796,60.0,6.243496357960457
G10924,Unterkohlstätten,805.0,601,32,569,4.0,0.7029876977152899,21.0,3.690685413005272,98.0,17.223198594024606,3.0,0.5272407732864675,328.0,57.64499121265377,61.0,10.720562390158172,54.0,9.490333919156415
G10925,Unterwart,665.0,396,27,369,4.0,1.084010840108401,28.0,7.588075880758807,86.0,23.306233062330623,4.0,1.084010840108401,171.0,46.34146341463415,45.0,12.195121951219512,31.0,8.401084010840108
G10926,Weiden bei Rechnitz,686.0,464,5,459,7.0,1.5250544662309369,31.0,6.753812636165578,89.0,19.389978213507625,7.0,1.5250544662309369,239.0,52.069716775599126,50.0,10.893246187363834,36.0,7.8431372549019605
G10927,Wiesfleck,973.0,625,39,586,19.0,3.242320819112628,54.0,9.215017064846416,142.0,24.2320819112628,6.0,1.023890784982935,241.0,41.12627986348123,83.0,14.163822525597269,41.0,6.996587030716723
G10928,Wolfau,1143.0,735,23,712,7.0,0.9831460674157303,37.0,5.196629213483146,151.0,21.207865168539325,10.0,1.4044943820224718,356.0,50.0,78.0,10.955056179775282,73.0,10.252808988764045
G10929,Neustift an der Lafnitz,673.0,465,19,446,9.0,2.0179372197309418,31.0,6.950672645739911,112.0,25.112107623318387,6.0,1.345291479820628,215.0,48.20627802690583,44.0,9.865470852017937,29.0,6.502242152466367
G10930,Jabing,606.0,423,7,416,4.0,0.9615384615384616,29.0,6.971153846153847,81.0,19.471153846153847,2.0,0.4807692307692308,194.0,46.63461538461539,59.0,14.182692307692307,47.0,11.298076923076923
G10931,Badersdorf,246.0,164,5,159,0.0,0.0,10.0,6.289308176100629,27.0,16.9811320754717,1.0,0.628930817610063,76.0,47.79874213836478,40.0,25.157232704402517,5.0,3.1446540880503147
G10932,Schandorf,194.0,131,3,128,2.0,1.5625,7.0,5.46875,20.0,15.625,1.0,0.78125,69.0,53.90625,19.0,14.84375,10.0,7.8125
G10999,Wahlkarten - Oberwart,0.0,3141,64,3077,39.0,1.2674683132921676,169.0,5.492362690932727,405.0,13.162170945726356,32.0,1.0399740006499838,1878.0,61.03347416314592,240.0,7.799805004874878,314.0,10.204744881377966
G20000,Kärnten,434371.0,279299,7452,271847,5683.0,2.090514149503213,20986.0,7.719783554720118,64851.0,23.855698242025845,4015.0,1.476933716391941,127191.0,46.787715148594614,26793.0,9.855911597332323,22328.0,8.213443591431945
G20099,Wahlkarten - Kärnten,0.0,47887,900,46987,877.0,1.8664737054930085,2566.0,5.461084980952179,7621.0,16.219379828463193,739.0,1.5727754485283165,27437.0,58.39274693000191,3840.0,8.172473237278396,3907.0,8.315065869282993
G20100,Klagenfurt Stadt,73632.0,44639,831,43808,768.0,1.7531044558071585,2831.0,6.462289992695398,7984.0,18.224981738495252,598.0,1.3650474799123447,23549.0,53.7550219138057,4047.0,9.238038714390067,4031.0,9.201515704894083
G20101,Klagenfurt am Wörthersee,73632.0,38129,745,37384,656.0,1.7547613952493046,2591.0,6.930772523004494,7238.0,19.36122405307083,514.0,1.3749197517654612,19297.0,51.61833939653327,3632.0,9.715386261502248,3456.0,9.244596618874384
G20199,Wahlkarten - Klagenfurt Stadt,0.0,6510,86,6424,112.0,1.7434620174346203,240.0,3.7359900373599,746.0,11.612702366127024,84.0,1.3075965130759652,4252.0,66.1892901618929,415.0,6.460149439601494,575.0,8.950809464508094
G20200,Villach Stadt,44451.0,28049,528,27521,629.0,2.2855274154282186,2166.0,7.8703535481995575,5933.0,21.5580829184986,422.0,1.5333745140074853,13465.0,48.926274481305185,2746.0,9.97783510773591,2160.0,7.848552014825043
G20201,Villach,44451.0,23617,481,23136,538.0,2.325380359612725,1943.0,8.398167358229598,5394.0,23.314315352697097,361.0,1.5603388658367912,10708.0,46.28284923928078,2396.0,10.35615491009682,1796.0,7.762793914246196
G20299,Wahlkarten - Villach Stadt,0.0,4431,44,4387,91.0,2.0743104627307956,223.0,5.083200364713927,539.0,12.28630043309779,61.0,1.3904718486437202,2759.0,62.89035787554137,350.0,7.9781171643492135,364.0,8.297241850923182
G20300,Hermagor,14398.0,9986,340,9646,228.0,2.3636740617872696,521.0,5.401202571013892,1844.0,19.116732324279496,167.0,1.7312875803441843,5330.0,55.25606469002695,852.0,8.832676757205059,704.0,7.298362015343147
G20302,Dellach,1010.0,544,30,514,13.0,2.529182879377432,28.0,5.447470817120623,119.0,23.151750972762645,7.0,1.3618677042801557,274.0,53.30739299610895,50.0,9.72762645914397,23.0,4.474708171206226
G20305,Hermagor-Pressegger See,5378.0,2874,85,2789,65.0,2.3305844388669774,169.0,6.059519541054141,512.0,18.357834349229115,27.0,0.968088920760129,1548.0,55.5037647902474,264.0,9.465758336321262,204.0,7.314449623520976
G20306,Kirchbach,2074.0,1130,44,1086,23.0,2.117863720073665,49.0,4.511970534069982,232.0,21.36279926335175,20.0,1.841620626151013,587.0,54.05156537753223,81.0,7.458563535911603,94.0,8.655616942909761
G20307,Kötschach-Mauthen,2656.0,1436,62,1374,37.0,2.692867540029112,89.0,6.477438136826782,256.0,18.631732168850075,30.0,2.1834061135371177,713.0,51.89228529839883,148.0,10.771470160116449,101.0,7.3508005822416305
G20316,St. Stefan im Gailtal,1276.0,793,33,760,17.0,2.236842105263158,55.0,7.236842105263158,169.0,22.236842105263158,14.0,1.8421052631578945,371.0,48.81578947368421,86.0,11.31578947368421,48.0,6.315789473684211
G20320,Gitschtal,960.0,560,20,540,15.0,2.7777777777777777,21.0,3.888888888888889,127.0,23.51851851851852,13.0,2.4074074074074074,278.0,51.48148148148148,42.0,7.777777777777778,44.0,8.148148148148149
G20321,Lesachtal,1044.0,570,32,538,21.0,3.903345724907063,30.0,5.5762081784386615,114.0,21.189591078066915,16.0,2.973977695167286,302.0,56.13382899628253,26.0,4.83271375464684,29.0,5.390334572490707
G20399,Wahlkarten - Hermagor,0.0,2079,34,2045,37.0,1.8092909535452322,80.0,3.9119804400977993,315.0,15.403422982885084,40.0,1.9559902200488997,1257.0,61.46699266503668,155.0,7.579462102689487,161.0,7.872860635696821
G20400,Klagenfurt-Land,47633.0,31112,823,30289,605.0,1.9974248076859584,2241.0,7.39872560995741,6566.0,21.677836838456205,418.0,1.3800389580375714,14928.0,49.285219056423124,3135.0,10.350292185281786,2396.0,7.910462544157945
G20402,Ebenthal in Kärnten,6327.0,3336,99,3237,63.0,1.9462465245597778,316.0,9.762125424776027,782.0,24.158171146122953,29.0,0.8958912573370404,1409.0,43.527957985789314,357.0,11.028730305838739,281.0,8.68087735557615
G20403,Feistritz im Rosental,1928.0,938,20,918,12.0,1.3071895424836601,65.0,7.080610021786492,208.0,22.657952069716774,10.0,1.0893246187363834,471.0,51.307189542483655,72.0,7.8431372549019605,80.0,8.714596949891067
G20405,Ferlach,5507.0,3024,75,2949,59.0,2.0006781959986437,213.0,7.222787385554426,757.0,25.669718548660565,36.0,1.2207527975584944,1356.0,45.98168870803662,335.0,11.359782977280435,193.0,6.544591386910817
G20409,Grafenstein,2410.0,1266,52,1214,29.0,2.3887973640856672,157.0,12.932454695222406,312.0,25.700164744645797,14.0,1.1532125205930808,481.0,39.621087314662276,149.0,12.273476112026358,72.0,5.930807248764415
G20412,Keutschach am See,1937.0,888,11,877,12.0,1.3683010262257698,56.0,6.385404789053592,189.0,21.55074116305587,8.0,0.9122006841505131,453.0,51.653363740022805,103.0,11.744583808437856,56.0,6.385404789053592
G20414,Köttmannsdorf,2409.0,1252,31,1221,41.0,3.357903357903358,104.0,8.517608517608517,263.0,21.53972153972154,17.0,1.3923013923013923,569.0,46.6011466011466,126.0,10.319410319410318,101.0,8.271908271908272
G20415,Krumpendorf am Wörthersee,2678.0,1380,20,1360,12.0,0.8823529411764706,63.0,4.632352941176471,222.0,16.323529411764707,23.0,1.6911764705882353,765.0,56.25,163.0,11.98529411764706,112.0,8.235294117647058
G20416,Ludmannsdorf,1459.0,781,23,758,18.0,2.3746701846965697,50.0,6.596306068601583,158.0,20.844327176781004,11.0,1.4511873350923483,408.0,53.825857519788926,55.0,7.255936675461741,58.0,7.651715039577836
